ID_Orden,Producto,Cantidad,Fecha_Compra,Direccion,Precio_Unitario,Mes,Venta_Total
9048,Cargador USB-C,1,2025-07-27 06:32:00,Madrid,25,7,25
9049,AirPods Pro,4,2025-10-13 21:43:00,Sevilla,249,10,996
9050,iPhone 15,1,2025-10-29 03:51:00,Madrid,999,10,999
9051,Google Pixel 8,4,2025-08-05 22:54:00,Barcelona,699,8,2796
9052,Monitor 4K,2,2025-08-26 10:30:00,Sevilla,399,8,798
9053,AirPods Pro,4,2025-09-14 05:50:00,Valencia,249,9,996
9054,Teclado Mecánico,1,2025-10-04 20:27:00,Sevilla,120,10,120
9055,AirPods Pro,2,2025-08-01 04:54:00,Bilbao,249,8,498
9056,iPhone 15,2,2025-01-03 20:43:00,Sevilla,999,1,1998
9057,Teclado Mecánico,2,2025-03-02 05:58:00,Barcelona,120,3,240
9058,iPhone 15,1,2025-10-02 03:22:00,Bilbao,999,10,999
9059,Cargador USB-C,3,2025-03-30 17:41:00,Barcelona,25,3,75
9061,Teclado Mecánico,3,2025-06-24 03:14:00,Bilbao,120,6,360
9062,Cargador USB-C,2,2025-09-02 03:03:00,Valencia,25,9,50
9063,Monitor 4K,4,2025-06-24 22:20:00,Barcelona,399,6,1596
9064,AirPods Pro,2,2025-08-15 21:04:00,Sevilla,249,8,498
9065,AirPods Pro,2,2025-09-12 07:26:00,Madrid,249,9,498
9066,MacBook Pro,4,2025-01-22 11:57:00,Valencia,1499,1,5996
9067,Cargador USB-C,4,2025-04-05 21:31:00,Bilbao,25,4,100
9068,Monitor 4K,2,2025-09-01 09:40:00,Sevilla,399,9,798
9069,Google Pixel 8,3,2025-12-27 01:58:00,Bilbao,699,12,2097
9070,Teclado Mecánico,2,2025-11-08 12:56:00,Barcelona,120,11,240
9071,Google Pixel 8,4,2025-05-25 11:04:00,Madrid,699,5,2796
9072,Cargador USB-C,2,2025-06-17 11:17:00,Sevilla,25,6,50
9073,Cargador USB-C,1,2025-01-29 21:38:00,Valencia,25,1,25
9074,Google Pixel 8,3,2025-06-19 17:26:00,Sevilla,699,6,2097
9075,Google Pixel 8,3,2025-06-04 11:37:00,Madrid,699,6,2097
9076,Google Pixel 8,4,2025-02-07 09:38:00,Valencia,699,2,2796
9077,Teclado Mecánico,2,2025-08-27 00:44:00,Sevilla,120,8,240
9078,Cargador USB-C,2,2025-03-12 13:38:00,Valencia,25,3,50
9079,Teclado Mecánico,1,2025-02-17 04:05:00,Valencia,120,2,120
9080,AirPods Pro,2,2025-03-07 21:19:00,Bilbao,249,3,498
9081,Cargador USB-C,1,2025-07-15 19:31:00,Sevilla,25,7,25
9083,Cargador USB-C,1,2025-12-23 09:39:00,Madrid,25,12,25
9084,MacBook Pro,2,2025-01-24 08:56:00,Valencia,1499,1,2998
9085,Monitor 4K,2,2025-04-14 03:07:00,Barcelona,399,4,798
9086,Teclado Mecánico,2,2025-04-13 03:56:00,Barcelona,120,4,240
9087,Teclado Mecánico,1,2025-04-05 23:54:00,Barcelona,120,4,120
9088,iPhone 15,2,2025-07-05 19:30:00,Barcelona,999,7,1998
9089,MacBook Pro,1,2025-03-05 11:05:00,Bilbao,1499,3,1499
9090,AirPods Pro,1,2025-01-06 20:42:00,Bilbao,249,1,249
9091,iPhone 15,1,2025-03-19 16:54:00,Bilbao,999,3,999
9092,Monitor 4K,3,2025-11-12 12:24:00,Barcelona,399,11,1197
9093,iPhone 15,2,2025-01-31 09:06:00,Madrid,999,1,1998
9094,MacBook Pro,3,2025-03-07 12:50:00,Madrid,1499,3,4497
9095,MacBook Pro,1,2025-06-03 11:23:00,Barcelona,1499,6,1499
9096,Monitor 4K,2,2025-03-12 22:11:00,Valencia,399,3,798
9097,Google Pixel 8,4,2025-03-03 06:28:00,Valencia,699,3,2796
9098,iPhone 15,3,2025-11-08 23:23:00,Sevilla,999,11,2997
9099,Cargador USB-C,2,2025-06-01 22:28:00,Bilbao,25,6,50
9100,MacBook Pro,2,2025-09-15 13:25:00,Bilbao,1499,9,2998
9101,MacBook Pro,3,2025-08-11 14:01:00,Barcelona,1499,8,4497
9102,Teclado Mecánico,3,2025-06-10 13:22:00,Madrid,120,6,360
9103,AirPods Pro,3,2025-10-03 10:08:00,Barcelona,249,10,747
9104,Cargador USB-C,1,2025-06-02 06:24:00,Sevilla,25,6,25
9105,Teclado Mecánico,3,2025-03-12 14:10:00,Valencia,120,3,360
9106,Monitor 4K,4,2025-12-07 08:53:00,Bilbao,399,12,1596
9107,AirPods Pro,3,2025-07-31 18:06:00,Valencia,249,7,747
9108,Google Pixel 8,3,2025-03-06 09:14:00,Bilbao,699,3,2097
9110,Teclado Mecánico,2,2025-01-11 04:37:00,Bilbao,120,1,240
9111,MacBook Pro,4,2025-01-30 13:49:00,Sevilla,1499,1,5996
9112,Google Pixel 8,1,2025-02-17 03:52:00,Valencia,699,2,699
9113,Teclado Mecánico,4,2025-01-04 13:54:00,Sevilla,120,1,480
9114,Cargador USB-C,4,2025-01-06 08:27:00,Barcelona,25,1,100
9115,Google Pixel 8,4,2025-10-28 03:15:00,Madrid,699,10,2796
9116,AirPods Pro,2,2025-12-06 13:18:00,Madrid,249,12,498
9117,iPhone 15,3,2025-07-23 17:49:00,Valencia,999,7,2997
9118,MacBook Pro,2,2025-07-03 15:35:00,Valencia,1499,7,2998
9119,Google Pixel 8,2,2025-02-23 11:06:00,Bilbao,699,2,1398
9121,Cargador USB-C,4,2025-07-04 20:19:00,Sevilla,25,7,100
9123,MacBook Pro,2,2025-03-03 00:57:00,Valencia,1499,3,2998
9124,Monitor 4K,4,2025-10-21 20:17:00,Bilbao,399,10,1596
9125,Teclado Mecánico,2,2025-08-27 09:23:00,Barcelona,120,8,240
9126,MacBook Pro,4,2025-11-27 03:05:00,Madrid,1499,11,5996
9128,Google Pixel 8,1,2025-06-13 21:54:00,Barcelona,699,6,699
9129,AirPods Pro,4,2025-09-12 04:16:00,Barcelona,249,9,996
9130,Google Pixel 8,2,2025-07-09 16:00:00,Sevilla,699,7,1398
9131,Google Pixel 8,4,2025-01-09 15:27:00,Madrid,699,1,2796
9132,Teclado Mecánico,2,2025-05-23 00:44:00,Sevilla,120,5,240
9133,AirPods Pro,3,2025-06-18 01:36:00,Barcelona,249,6,747
9134,iPhone 15,1,2025-12-20 22:09:00,Madrid,999,12,999
9135,iPhone 15,3,2025-12-12 21:04:00,Valencia,999,12,2997
9136,AirPods Pro,3,2025-11-05 07:20:00,Barcelona,249,11,747
9137,Monitor 4K,1,2025-01-18 08:24:00,Bilbao,399,1,399
9138,iPhone 15,1,2025-01-28 19:28:00,Sevilla,999,1,999
9139,MacBook Pro,1,2025-04-25 07:52:00,Valencia,1499,4,1499
9140,Cargador USB-C,4,2025-07-03 12:29:00,Barcelona,25,7,100
9141,Google Pixel 8,4,2025-01-21 18:35:00,Sevilla,699,1,2796
9142,Teclado Mecánico,4,2025-10-04 17:49:00,Bilbao,120,10,480
9143,Google Pixel 8,3,2025-08-24 02:14:00,Barcelona,699,8,2097
9144,AirPods Pro,4,2025-09-26 21:10:00,Bilbao,249,9,996
9145,Teclado Mecánico,2,2025-05-17 12:52:00,Sevilla,120,5,240
9146,MacBook Pro,1,2025-10-31 12:44:00,Valencia,1499,10,1499
9147,MacBook Pro,1,2025-06-17 05:07:00,Bilbao,1499,6,1499
9148,Teclado Mecánico,2,2025-04-21 02:38:00,Madrid,120,4,240
9149,iPhone 15,2,2025-03-04 00:34:00,Sevilla,999,3,1998
9150,MacBook Pro,4,2025-08-08 21:01:00,Sevilla,1499,8,5996
9151,iPhone 15,1,2025-04-20 22:20:00,Sevilla,999,4,999
9153,iPhone 15,4,2025-10-02 17:12:00,Bilbao,999,10,3996
9154,MacBook Pro,3,2025-05-13 07:24:00,Sevilla,1499,5,4497
9155,Teclado Mecánico,4,2025-09-04 10:14:00,Madrid,120,9,480
9156,Cargador USB-C,4,2025-11-17 21:29:00,Barcelona,25,11,100
9157,iPhone 15,2,2025-02-23 08:31:00,Valencia,999,2,1998
9158,AirPods Pro,4,2025-05-22 08:31:00,Valencia,249,5,996
9159,Cargador USB-C,1,2025-01-07 19:06:00,Valencia,25,1,25
9160,Cargador USB-C,2,2025-04-05 06:41:00,Sevilla,25,4,50
9161,AirPods Pro,4,2025-12-17 04:41:00,Sevilla,249,12,996
9162,MacBook Pro,1,2025-06-29 13:06:00,Madrid,1499,6,1499
9163,AirPods Pro,2,2025-01-05 10:47:00,Sevilla,249,1,498
9164,Cargador USB-C,3,2025-10-12 22:50:00,Bilbao,25,10,75
9165,Cargador USB-C,4,2025-10-05 04:29:00,Madrid,25,10,100
9166,MacBook Pro,3,2025-12-07 17:27:00,Madrid,1499,12,4497
9167,Monitor 4K,4,2025-11-01 09:12:00,Madrid,399,11,1596
9168,Google Pixel 8,1,2025-06-29 06:33:00,Madrid,699,6,699
9169,MacBook Pro,2,2025-08-05 14:43:00,Madrid,1499,8,2998
9170,iPhone 15,1,2025-03-05 09:32:00,Madrid,999,3,999
9171,Teclado Mecánico,4,2025-05-26 03:51:00,Madrid,120,5,480
9172,Google Pixel 8,1,2025-11-20 18:37:00,Madrid,699,11,699
9173,Cargador USB-C,3,2025-05-31 21:37:00,Valencia,25,5,75
9174,Monitor 4K,1,2025-06-01 06:48:00,Bilbao,399,6,399
9175,iPhone 15,1,2025-06-10 08:38:00,Madrid,999,6,999
9176,Monitor 4K,1,2025-02-12 17:35:00,Bilbao,399,2,399
9177,Monitor 4K,2,2025-09-29 18:23:00,Sevilla,399,9,798
9178,Teclado Mecánico,1,2025-08-13 17:46:00,Barcelona,120,8,120
9179,AirPods Pro,1,2025-12-11 02:52:00,Valencia,249,12,249
9180,iPhone 15,1,2025-03-14 06:55:00,Valencia,999,3,999
9181,AirPods Pro,3,2025-10-28 04:13:00,Valencia,249,10,747
9182,iPhone 15,4,2025-04-04 22:42:00,Sevilla,999,4,3996
9183,Teclado Mecánico,3,2025-12-26 15:08:00,Bilbao,120,12,360
9184,MacBook Pro,3,2025-10-17 08:06:00,Bilbao,1499,10,4497
9185,AirPods Pro,3,2025-05-21 15:00:00,Barcelona,249,5,747
9186,iPhone 15,2,2025-12-15 14:10:00,Valencia,999,12,1998
9187,Monitor 4K,1,2025-09-24 05:27:00,Barcelona,399,9,399
9188,AirPods Pro,2,2025-09-16 20:11:00,Valencia,249,9,498
9189,MacBook Pro,2,2025-09-26 21:41:00,Bilbao,1499,9,2998
9190,iPhone 15,4,2025-07-31 18:16:00,Sevilla,999,7,3996
9191,Teclado Mecánico,2,2025-08-25 17:34:00,Sevilla,120,8,240
9192,AirPods Pro,1,2025-06-26 09:54:00,Madrid,249,6,249
9193,Monitor 4K,2,2025-09-01 11:34:00,Sevilla,399,9,798
9195,AirPods Pro,1,2025-02-06 06:05:00,Madrid,249,2,249
9197,Cargador USB-C,3,2025-02-09 06:54:00,Sevilla,25,2,75
9198,Teclado Mecánico,3,2025-01-24 21:05:00,Barcelona,120,1,360
9199,AirPods Pro,3,2025-07-14 01:50:00,Sevilla,249,7,747
9200,Teclado Mecánico,3,2025-03-07 05:53:00,Valencia,120,3,360
9201,Google Pixel 8,2,2025-06-26 21:12:00,Madrid,699,6,1398
9202,MacBook Pro,4,2025-07-04 21:37:00,Barcelona,1499,7,5996
9203,AirPods Pro,2,2025-12-29 00:09:00,Valencia,249,12,498
9204,iPhone 15,1,2025-06-23 21:57:00,Valencia,999,6,999
9205,Teclado Mecánico,4,2025-11-09 07:51:00,Bilbao,120,11,480
9206,Teclado Mecánico,4,2025-02-06 03:44:00,Bilbao,120,2,480
9208,AirPods Pro,1,2025-08-28 20:26:00,Barcelona,249,8,249
9209,AirPods Pro,1,2025-12-25 06:51:00,Barcelona,249,12,249
9211,Teclado Mecánico,1,2025-11-19 01:54:00,Bilbao,120,11,120
9212,iPhone 15,4,2025-12-17 16:18:00,Sevilla,999,12,3996
9213,MacBook Pro,4,2025-06-02 00:50:00,Bilbao,1499,6,5996
9214,Cargador USB-C,1,2025-05-28 18:31:00,Barcelona,25,5,25
9215,Teclado Mecánico,2,2025-05-22 04:47:00,Madrid,120,5,240
9216,AirPods Pro,3,2025-08-29 04:13:00,Bilbao,249,8,747
9217,Cargador USB-C,1,2025-06-17 00:45:00,Bilbao,25,6,25
9219,iPhone 15,1,2025-07-04 21:19:00,Sevilla,999,7,999
9220,Google Pixel 8,3,2025-12-19 09:25:00,Sevilla,699,12,2097
9221,AirPods Pro,1,2025-02-12 01:22:00,Bilbao,249,2,249
9222,Teclado Mecánico,1,2025-08-14 02:18:00,Barcelona,120,8,120
9223,Cargador USB-C,2,2025-10-17 11:50:00,Madrid,25,10,50
9224,MacBook Pro,3,2025-09-14 12:00:00,Sevilla,1499,9,4497
9225,Cargador USB-C,1,2025-08-22 22:22:00,Barcelona,25,8,25
9226,Google Pixel 8,2,2025-07-20 15:45:00,Bilbao,699,7,1398
9227,Monitor 4K,2,2025-11-06 22:13:00,Sevilla,399,11,798
9228,Cargador USB-C,3,2025-02-15 14:26:00,Valencia,25,2,75
9229,AirPods Pro,2,2025-07-04 19:07:00,Madrid,249,7,498
9231,Monitor 4K,1,2025-09-27 02:52:00,Madrid,399,9,399
9232,Google Pixel 8,3,2025-03-11 18:49:00,Bilbao,699,3,2097
9233,iPhone 15,3,2025-07-26 13:49:00,Valencia,999,7,2997
9234,Teclado Mecánico,3,2025-04-16 07:51:00,Barcelona,120,4,360
9235,Teclado Mecánico,4,2025-04-19 21:49:00,Bilbao,120,4,480
9236,iPhone 15,3,2025-10-16 21:45:00,Bilbao,999,10,2997
9237,Monitor 4K,4,2025-05-19 08:17:00,Valencia,399,5,1596
9238,iPhone 15,4,2025-06-15 14:22:00,Sevilla,999,6,3996
9239,Teclado Mecánico,1,2025-08-30 23:32:00,Barcelona,120,8,120
9240,Monitor 4K,4,2025-11-15 05:28:00,Valencia,399,11,1596
9241,Teclado Mecánico,2,2025-03-15 13:01:00,Sevilla,120,3,240
9242,Teclado Mecánico,4,2025-11-03 19:17:00,Sevilla,120,11,480
9243,Teclado Mecánico,2,2025-09-25 05:58:00,Valencia,120,9,240
9244,AirPods Pro,4,2025-12-25 11:08:00,Valencia,249,12,996
9245,MacBook Pro,4,2025-06-18 06:59:00,Sevilla,1499,6,5996
9246,MacBook Pro,4,2025-03-21 10:00:00,Valencia,1499,3,5996
9247,AirPods Pro,1,2025-04-01 05:01:00,Valencia,249,4,249
9248,Cargador USB-C,4,2025-08-28 23:50:00,Bilbao,25,8,100
9249,MacBook Pro,2,2025-06-05 17:21:00,Bilbao,1499,6,2998
9250,AirPods Pro,1,2025-08-07 00:46:00,Sevilla,249,8,249
9251,AirPods Pro,4,2025-07-20 23:30:00,Valencia,249,7,996
9252,MacBook Pro,2,2025-03-12 14:57:00,Barcelona,1499,3,2998
9253,Teclado Mecánico,2,2025-07-17 15:03:00,Barcelona,120,7,240
9254,iPhone 15,1,2025-12-01 16:46:00,Madrid,999,12,999
9255,Cargador USB-C,4,2025-01-08 19:11:00,Bilbao,25,1,100
9256,Monitor 4K,2,2025-05-16 23:05:00,Bilbao,399,5,798
9257,Monitor 4K,3,2025-11-13 23:24:00,Bilbao,399,11,1197
9258,iPhone 15,2,2025-06-20 09:18:00,Barcelona,999,6,1998
9259,Google Pixel 8,4,2025-11-09 19:36:00,Sevilla,699,11,2796
9260,Teclado Mecánico,2,2025-01-31 05:48:00,Barcelona,120,1,240
9261,Google Pixel 8,3,2025-09-08 17:30:00,Barcelona,699,9,2097
9262,Google Pixel 8,1,2025-06-03 07:42:00,Madrid,699,6,699
9263,Cargador USB-C,1,2025-09-28 23:59:00,Madrid,25,9,25
9264,AirPods Pro,3,2025-11-20 19:25:00,Valencia,249,11,747
9265,AirPods Pro,3,2025-01-30 22:31:00,Barcelona,249,1,747
9266,Cargador USB-C,3,2025-06-03 14:27:00,Sevilla,25,6,75
9267,Teclado Mecánico,1,2025-07-20 22:48:00,Madrid,120,7,120
9268,Cargador USB-C,2,2025-01-07 03:33:00,Valencia,25,1,50
9269,Teclado Mecánico,2,2025-07-09 18:15:00,Sevilla,120,7,240
9270,iPhone 15,1,2025-04-23 10:11:00,Barcelona,999,4,999
9271,Cargador USB-C,4,2025-05-20 13:38:00,Valencia,25,5,100
9272,iPhone 15,2,2025-09-15 00:19:00,Madrid,999,9,1998
9273,iPhone 15,1,2025-11-02 00:20:00,Barcelona,999,11,999
9274,Teclado Mecánico,1,2025-12-20 06:32:00,Sevilla,120,12,120
9275,Monitor 4K,3,2025-10-21 21:21:00,Valencia,399,10,1197
9276,MacBook Pro,3,2025-11-26 19:43:00,Valencia,1499,11,4497
9277,MacBook Pro,3,2025-07-22 21:27:00,Madrid,1499,7,4497
9278,iPhone 15,4,2025-07-02 12:59:00,Sevilla,999,7,3996
9279,iPhone 15,1,2025-05-15 09:18:00,Barcelona,999,5,999
9280,Cargador USB-C,1,2025-12-06 16:58:00,Barcelona,25,12,25
9281,MacBook Pro,4,2025-04-19 12:42:00,Valencia,1499,4,5996
9282,Monitor 4K,4,2025-05-02 21:07:00,Valencia,399,5,1596
9283,Cargador USB-C,1,2025-09-10 10:18:00,Madrid,25,9,25
9284,Cargador USB-C,1,2025-11-19 08:13:00,Barcelona,25,11,25
9285,MacBook Pro,4,2025-09-29 14:44:00,Barcelona,1499,9,5996
9286,Cargador USB-C,3,2025-08-04 14:13:00,Madrid,25,8,75
9287,Monitor 4K,4,2025-05-14 17:00:00,Sevilla,399,5,1596
9288,iPhone 15,2,2025-09-09 08:00:00,Valencia,999,9,1998
9289,Teclado Mecánico,3,2025-10-30 16:03:00,Barcelona,120,10,360
9290,Cargador USB-C,1,2025-03-30 16:27:00,Valencia,25,3,25
9291,Google Pixel 8,4,2025-08-05 05:43:00,Bilbao,699,8,2796
9292,iPhone 15,2,2025-09-26 06:50:00,Madrid,999,9,1998
9293,Teclado Mecánico,4,2025-05-28 15:12:00,Barcelona,120,5,480
9294,Cargador USB-C,2,2025-02-21 00:02:00,Valencia,25,2,50
9295,AirPods Pro,2,2025-07-05 22:23:00,Madrid,249,7,498
9296,MacBook Pro,4,2025-09-17 08:16:00,Barcelona,1499,9,5996
9297,AirPods Pro,3,2025-12-16 19:37:00,Sevilla,249,12,747
9298,MacBook Pro,3,2025-02-28 15:37:00,Bilbao,1499,2,4497
9299,MacBook Pro,1,2025-12-26 00:28:00,Barcelona,1499,12,1499
9300,Google Pixel 8,1,2025-03-21 13:03:00,Valencia,699,3,699
9301,Cargador USB-C,1,2025-12-02 16:21:00,Barcelona,25,12,25
9302,Monitor 4K,4,2025-09-11 19:20:00,Bilbao,399,9,1596
9303,AirPods Pro,3,2025-04-17 06:16:00,Sevilla,249,4,747
9304,MacBook Pro,3,2025-07-24 22:14:00,Valencia,1499,7,4497
9305,Cargador USB-C,4,2025-02-03 18:23:00,Bilbao,25,2,100
9306,Teclado Mecánico,1,2025-10-25 07:36:00,Sevilla,120,10,120
9307,Google Pixel 8,3,2025-10-29 04:04:00,Barcelona,699,10,2097
9308,AirPods Pro,1,2025-10-28 17:27:00,Barcelona,249,10,249
9309,Cargador USB-C,3,2025-01-19 00:15:00,Sevilla,25,1,75
9310,AirPods Pro,1,2025-08-19 16:01:00,Madrid,249,8,249
9311,iPhone 15,4,2025-11-10 00:52:00,Madrid,999,11,3996
9312,Google Pixel 8,1,2025-07-12 17:55:00,Barcelona,699,7,699
9313,Cargador USB-C,3,2025-07-13 00:15:00,Madrid,25,7,75
9314,Google Pixel 8,4,2025-04-18 22:12:00,Bilbao,699,4,2796
9315,Monitor 4K,1,2025-09-26 06:41:00,Bilbao,399,9,399
9316,iPhone 15,4,2025-09-16 20:56:00,Valencia,999,9,3996
9317,iPhone 15,1,2025-02-23 13:42:00,Sevilla,999,2,999
9318,iPhone 15,2,2025-05-31 19:09:00,Sevilla,999,5,1998
9319,MacBook Pro,1,2025-04-10 17:34:00,Barcelona,1499,4,1499
9320,MacBook Pro,2,2025-11-03 05:29:00,Sevilla,1499,11,2998
9321,Cargador USB-C,1,2025-08-05 06:42:00,Barcelona,25,8,25
9322,MacBook Pro,1,2025-11-05 12:26:00,Valencia,1499,11,1499
9323,MacBook Pro,1,2025-02-07 19:23:00,Madrid,1499,2,1499
9324,Teclado Mecánico,3,2025-03-17 20:30:00,Sevilla,120,3,360
9325,AirPods Pro,1,2025-10-19 05:41:00,Madrid,249,10,249
9326,Monitor 4K,3,2025-05-22 15:38:00,Valencia,399,5,1197
9327,Cargador USB-C,4,2025-08-26 03:37:00,Madrid,25,8,100
9328,Cargador USB-C,4,2025-10-24 10:41:00,Sevilla,25,10,100
9329,MacBook Pro,2,2025-11-03 11:02:00,Sevilla,1499,11,2998
9330,MacBook Pro,4,2025-04-01 22:15:00,Madrid,1499,4,5996
9331,Cargador USB-C,1,2025-08-07 01:42:00,Barcelona,25,8,25
9332,AirPods Pro,4,2025-03-28 10:14:00,Sevilla,249,3,996
9333,Cargador USB-C,2,2025-11-30 21:53:00,Valencia,25,11,50
9334,Cargador USB-C,4,2025-09-16 13:57:00,Bilbao,25,9,100
9335,AirPods Pro,3,2025-11-21 15:10:00,Bilbao,249,11,747
9336,MacBook Pro,2,2025-12-24 09:53:00,Valencia,1499,12,2998
9337,Teclado Mecánico,2,2025-04-23 19:11:00,Bilbao,120,4,240
9338,Teclado Mecánico,1,2025-01-14 19:17:00,Bilbao,120,1,120
9339,Cargador USB-C,2,2025-06-06 12:40:00,Madrid,25,6,50
9340,Google Pixel 8,4,2025-03-30 12:30:00,Valencia,699,3,2796
9341,iPhone 15,1,2025-07-17 23:33:00,Bilbao,999,7,999
9342,Google Pixel 8,3,2025-02-21 04:29:00,Valencia,699,2,2097
9343,MacBook Pro,3,2025-01-18 08:42:00,Madrid,1499,1,4497
9344,Google Pixel 8,1,2025-11-11 02:27:00,Sevilla,699,11,699
9345,Google Pixel 8,2,2025-12-12 16:50:00,Barcelona,699,12,1398
9346,iPhone 15,3,2025-07-25 20:12:00,Madrid,999,7,2997
9347,Teclado Mecánico,3,2025-09-21 02:39:00,Madrid,120,9,360
9348,Google Pixel 8,2,2025-05-13 19:23:00,Sevilla,699,5,1398
9350,Google Pixel 8,4,2025-08-14 19:09:00,Madrid,699,8,2796
9351,iPhone 15,4,2025-02-20 05:16:00,Madrid,999,2,3996
9352,iPhone 15,1,2025-05-10 10:54:00,Madrid,999,5,999
9353,Google Pixel 8,3,2025-07-14 09:07:00,Barcelona,699,7,2097
9354,Cargador USB-C,4,2025-04-06 19:51:00,Valencia,25,4,100
9355,iPhone 15,4,2025-08-31 16:15:00,Barcelona,999,8,3996
9356,Cargador USB-C,4,2025-02-07 04:35:00,Sevilla,25,2,100
9357,Cargador USB-C,4,2025-08-20 22:44:00,Bilbao,25,8,100
9358,Cargador USB-C,1,2025-03-07 19:34:00,Bilbao,25,3,25
9359,Cargador USB-C,1,2025-03-31 10:54:00,Bilbao,25,3,25
9360,MacBook Pro,1,2025-12-14 19:15:00,Madrid,1499,12,1499
9361,Cargador USB-C,1,2025-07-16 05:35:00,Valencia,25,7,25
9362,MacBook Pro,1,2025-09-29 01:38:00,Bilbao,1499,9,1499
9363,AirPods Pro,2,2025-03-19 09:54:00,Bilbao,249,3,498
9364,MacBook Pro,3,2025-05-24 09:57:00,Bilbao,1499,5,4497
9366,Monitor 4K,3,2025-03-18 16:01:00,Madrid,399,3,1197
9367,Monitor 4K,4,2025-05-24 04:37:00,Sevilla,399,5,1596
9368,Monitor 4K,1,2025-04-18 04:09:00,Bilbao,399,4,399
9369,Cargador USB-C,1,2025-06-08 18:26:00,Barcelona,25,6,25
9371,iPhone 15,3,2025-03-07 17:54:00,Valencia,999,3,2997
9372,Teclado Mecánico,3,2025-01-06 12:47:00,Madrid,120,1,360
9373,iPhone 15,2,2025-10-24 05:49:00,Barcelona,999,10,1998
9374,Teclado Mecánico,1,2025-06-04 13:26:00,Sevilla,120,6,120
9375,iPhone 15,4,2025-10-26 18:51:00,Barcelona,999,10,3996
9376,MacBook Pro,1,2025-02-23 13:47:00,Barcelona,1499,2,1499
9378,iPhone 15,2,2025-05-09 08:43:00,Bilbao,999,5,1998
9379,Teclado Mecánico,3,2025-05-30 07:19:00,Valencia,120,5,360
9380,Google Pixel 8,2,2025-06-09 03:06:00,Barcelona,699,6,1398
9381,AirPods Pro,4,2025-04-14 06:16:00,Sevilla,249,4,996
9382,iPhone 15,2,2025-08-26 07:22:00,Bilbao,999,8,1998
9383,MacBook Pro,3,2025-11-15 09:45:00,Madrid,1499,11,4497
9384,AirPods Pro,2,2025-03-25 13:59:00,Valencia,249,3,498
9385,Teclado Mecánico,2,2025-06-28 05:07:00,Barcelona,120,6,240
9386,Cargador USB-C,1,2025-03-27 17:04:00,Valencia,25,3,25
9387,Monitor 4K,3,2025-11-13 10:19:00,Sevilla,399,11,1197
9388,Teclado Mecánico,4,2025-06-28 18:34:00,Barcelona,120,6,480
9389,Cargador USB-C,3,2025-09-10 05:14:00,Valencia,25,9,75
9390,MacBook Pro,4,2025-03-19 14:19:00,Madrid,1499,3,5996
9391,MacBook Pro,4,2025-04-23 05:37:00,Bilbao,1499,4,5996
9392,MacBook Pro,3,2025-09-16 21:21:00,Valencia,1499,9,4497
9393,iPhone 15,4,2025-01-15 02:59:00,Sevilla,999,1,3996
9394,AirPods Pro,4,2025-10-04 06:32:00,Madrid,249,10,996
9395,MacBook Pro,1,2025-04-19 16:58:00,Bilbao,1499,4,1499
9396,AirPods Pro,3,2025-03-27 08:38:00,Barcelona,249,3,747
9397,MacBook Pro,2,2025-08-26 04:25:00,Barcelona,1499,8,2998
9398,iPhone 15,4,2025-08-13 20:32:00,Valencia,999,8,3996
9399,Teclado Mecánico,4,2025-09-08 19:36:00,Bilbao,120,9,480
9400,Cargador USB-C,1,2025-07-20 07:03:00,Valencia,25,7,25
9401,Google Pixel 8,2,2025-08-31 00:15:00,Bilbao,699,8,1398
9403,Cargador USB-C,3,2025-01-12 13:35:00,Sevilla,25,1,75
9405,Monitor 4K,4,2025-02-28 08:31:00,Valencia,399,2,1596
9406,MacBook Pro,1,2025-01-15 13:45:00,Barcelona,1499,1,1499
9407,MacBook Pro,4,2025-09-16 20:07:00,Madrid,1499,9,5996
9408,AirPods Pro,4,2025-09-14 23:48:00,Bilbao,249,9,996
9409,Teclado Mecánico,1,2025-07-22 00:33:00,Sevilla,120,7,120
9410,Google Pixel 8,2,2025-05-23 06:13:00,Sevilla,699,5,1398
9411,Google Pixel 8,1,2025-08-08 09:46:00,Madrid,699,8,699
9412,Teclado Mecánico,1,2025-06-29 06:27:00,Madrid,120,6,120
9413,Monitor 4K,4,2025-12-05 10:40:00,Sevilla,399,12,1596
9414,Cargador USB-C,1,2025-05-12 13:56:00,Barcelona,25,5,25
9415,Monitor 4K,1,2025-07-12 05:31:00,Barcelona,399,7,399
9416,Cargador USB-C,1,2025-08-11 03:33:00,Sevilla,25,8,25
9417,Cargador USB-C,1,2025-06-04 04:26:00,Barcelona,25,6,25
9418,Google Pixel 8,3,2025-06-02 01:06:00,Sevilla,699,6,2097
9419,Monitor 4K,3,2025-10-24 00:58:00,Bilbao,399,10,1197
9420,MacBook Pro,1,2025-05-29 11:04:00,Bilbao,1499,5,1499
9421,AirPods Pro,2,2025-04-30 15:12:00,Madrid,249,4,498
9422,MacBook Pro,4,2025-12-17 10:03:00,Bilbao,1499,12,5996
9423,Google Pixel 8,1,2025-11-23 23:33:00,Madrid,699,11,699
9424,Google Pixel 8,2,2025-02-18 07:09:00,Madrid,699,2,1398
9426,MacBook Pro,3,2025-07-17 16:03:00,Sevilla,1499,7,4497
9427,Cargador USB-C,3,2025-07-18 07:52:00,Sevilla,25,7,75
9429,iPhone 15,3,2025-01-04 15:44:00,Valencia,999,1,2997
