ID_Orden,Producto,Cantidad,Fecha_Compra,Direccion,Precio_Unitario
9581,Teclado Mecánico,2,2025-07-17 14:53:00,Valencia,120
9582,Teclado Mecánico,1,2025-07-24 11:14:00,Bilbao,120
9583,Teclado Mecánico,2,2025-12-07 23:13:00,Madrid,120
9584,Google Pixel 8,3,2025-05-15 22:01:00,Bilbao,699
9585,AirPods Pro,3,2025-09-30 22:53:00,Madrid,249
9586,Monitor 4K,2,2025-09-06 20:50:00,Sevilla,399
9587,MacBook Pro,1,2025-07-16 22:37:00,Bilbao,1499
9588,Monitor 4K,4,2025-01-31 08:15:00,Sevilla,399
9589,Monitor 4K,4,2025-05-03 11:35:00,Bilbao,399
9590,iPhone 15,1,2025-04-05 23:35:00,Barcelona,999
9591,Monitor 4K,4,2025-04-21 07:51:00,Valencia,399
9592,iPhone 15,1,2025-04-17 12:49:00,Valencia,999
9593,Google Pixel 8,2,2025-12-16 04:36:00,Madrid,699
9594,MacBook Pro,2,2025-07-29 15:01:00,Barcelona,1499
9595,Cargador USB-C,1,2025-08-27 17:40:00,Madrid,25
9596,Google Pixel 8,3,2025-04-25 17:12:00,Madrid,699
9597,iPhone 15,1,2025-08-11 10:25:00,Bilbao,999
9598,Cargador USB-C,3,2025-12-11 04:01:00,Valencia,25
9599,Cargador USB-C,3,2025-06-07 01:50:00,Sevilla,25
9600,Monitor 4K,1,2025-05-27 15:22:00,Madrid,399
9601,,2,2025-06-18 15:23:00,Sevilla,699
9602,Teclado Mecánico,2,2025-07-19 10:13:00,Sevilla,120
9603,AirPods Pro,3,2025-01-12 10:28:00,Barcelona,249
9604,iPhone 15,2,2025-08-26 10:45:00,Bilbao,999
9605,iPhone 15,1,2025-07-26 10:46:00,Valencia,999
9606,iPhone 15,1,2025-08-14 06:24:00,Valencia,999
9607,Google Pixel 8,1,2025-12-23 20:04:00,Barcelona,699
9608,Google Pixel 8,4,2025-12-21 15:03:00,Bilbao,699
9609,AirPods Pro,1,2025-05-19 11:45:00,Bilbao,249
9610,Google Pixel 8,2,2025-04-23 13:44:00,Valencia,699
9611,MacBook Pro,3,2025-12-18 08:22:00,Valencia,1499
9612,MacBook Pro,1,2025-07-23 16:16:00,Barcelona,1499
9613,MacBook Pro,2,2025-05-14 18:10:00,Sevilla,1499
9614,iPhone 15,1,2025-05-15 14:42:00,Sevilla,999
9615,Cargador USB-C,1,2025-07-31 00:14:00,Sevilla,25
9616,MacBook Pro,4,2025-03-19 00:31:00,Madrid,1499
9617,Cargador USB-C,1,2025-09-01 21:44:00,Bilbao,25
9618,Cargador USB-C,1,2025-11-12 01:37:00,Barcelona,25
9619,MacBook Pro,1,2025-09-13 23:17:00,Sevilla,1499
9620,Google Pixel 8,1,2025-08-22 20:28:00,Valencia,699
9621,AirPods Pro,4,2025-06-25 23:01:00,Sevilla,249
9622,Monitor 4K,2,2025-11-20 22:05:00,Sevilla,399
9623,MacBook Pro,3,2025-10-01 00:01:00,Madrid,1499
9624,Teclado Mecánico,1,2025-07-08 12:21:00,Madrid,120
9625,Google Pixel 8,2,2025-11-30 08:12:00,Madrid,699
9626,Monitor 4K,1,2025-07-29 00:02:00,Valencia,399
9627,Teclado Mecánico,1,2025-01-01 15:37:00,Sevilla,120
9628,Cargador USB-C,2,2025-05-13 15:05:00,Barcelona,25
9629,Monitor 4K,3,2025-10-27 20:03:00,Madrid,399
9630,iPhone 15,4,2025-12-22 00:50:00,Sevilla,999
9631,AirPods Pro,4,2025-06-27 15:36:00,Madrid,249
9632,Google Pixel 8,1,2025-09-10 16:07:00,Sevilla,699
9633,AirPods Pro,1,2025-04-14 16:43:00,Valencia,249
9634,Google Pixel 8,1,2025-10-05 02:34:00,Sevilla,699
9635,MacBook Pro,2,2025-06-18 06:32:00,Bilbao,1499
9636,AirPods Pro,3,2025-10-23 01:20:00,Madrid,249
9637,Teclado Mecánico,3,2025-08-24 18:41:00,Valencia,120
9638,iPhone 15,3,2025-03-09 18:58:00,Bilbao,999
9639,AirPods Pro,4,2025-12-19 03:13:00,Bilbao,249
9640,iPhone 15,2,2025-02-17 22:43:00,Bilbao,999
9641,Cargador USB-C,4,2025-02-22 12:40:00,Valencia,25
9642,Cargador USB-C,2,2025-01-07 08:36:00,Valencia,25
9643,Monitor 4K,1,2025-02-04 08:50:00,Valencia,399
9644,Teclado Mecánico,3,2025-10-08 13:40:00,Valencia,120
9645,AirPods Pro,1,2025-03-08 10:53:00,Barcelona,249
9646,MacBook Pro,2,2025-06-22 05:39:00,Bilbao,1499
9647,AirPods Pro,4,2025-02-14 18:29:00,Madrid,249
9648,MacBook Pro,2,2025-11-20 05:11:00,Bilbao,1499
9649,AirPods Pro,4,2025-07-21 11:49:00,Madrid,249
9650,MacBook Pro,2,2025-07-04 17:14:00,Madrid,1499
9651,iPhone 15,3,2025-09-19 22:07:00,Sevilla,999
9652,Teclado Mecánico,3,2025-10-19 01:43:00,Barcelona,120
9653,MacBook Pro,1,2025-06-13 07:27:00,Barcelona,1499
9654,Monitor 4K,1,2025-02-19 16:54:00,Sevilla,399
9655,iPhone 15,4,2025-08-31 07:44:00,Barcelona,999
9656,Monitor 4K,1,2025-08-14 07:42:00,Bilbao,399
9657,Teclado Mecánico,1,2025-03-15 20:27:00,Barcelona,120
9658,Teclado Mecánico,2,2025-12-28 23:59:00,Barcelona,120
9659,AirPods Pro,2,2025-02-09 12:11:00,Barcelona,249
9660,Teclado Mecánico,2,2025-05-27 12:54:00,Sevilla,120
9661,Cargador USB-C,4,2025-01-12 05:38:00,Sevilla,25
9662,AirPods Pro,4,2025-11-27 00:58:00,Valencia,249
9663,AirPods Pro,2,2025-04-25 06:25:00,Valencia,249
9664,,3,2025-09-08 08:25:00,Barcelona,249
9665,Google Pixel 8,4,2025-02-26 22:27:00,Sevilla,699
9666,Google Pixel 8,2,2025-09-15 16:14:00,Barcelona,699
9667,Google Pixel 8,3,2025-10-15 10:07:00,Bilbao,699
9668,iPhone 15,1,2025-05-21 04:48:00,Madrid,999
9669,iPhone 15,4,2025-10-27 17:55:00,Barcelona,999
9670,,1,2025-09-10 10:16:00,Valencia,399
9671,Google Pixel 8,3,2025-02-14 15:34:00,Barcelona,699
9672,MacBook Pro,2,2025-01-16 11:47:00,Bilbao,1499
9673,Cargador USB-C,1,2025-07-15 19:55:00,Valencia,25
9674,Monitor 4K,1,2025-04-30 15:26:00,Bilbao,399
9675,Google Pixel 8,2,2025-11-27 21:21:00,Barcelona,699
9676,Cargador USB-C,4,2025-03-28 07:21:00,Madrid,25
9677,Monitor 4K,3,2025-10-22 20:45:00,Bilbao,399
9678,Google Pixel 8,1,2025-06-11 09:10:00,Sevilla,699
9679,,2,2025-06-12 01:22:00,Bilbao,120
9680,iPhone 15,2,2025-08-27 05:55:00,Bilbao,999
9681,Cargador USB-C,3,2025-06-03 16:04:00,Sevilla,25
9682,Teclado Mecánico,4,2025-06-09 23:14:00,Valencia,120
9683,Monitor 4K,2,2025-11-30 10:16:00,Sevilla,399
9684,Monitor 4K,2,2025-09-22 16:22:00,Valencia,399
9685,MacBook Pro,3,2025-06-21 20:36:00,Bilbao,1499
9686,Cargador USB-C,2,2025-01-25 01:03:00,Sevilla,25
9687,Cargador USB-C,4,2025-03-17 04:47:00,Sevilla,25
9688,Cargador USB-C,1,2025-04-20 09:10:00,Bilbao,25
9689,Google Pixel 8,2,2025-04-24 15:16:00,Sevilla,699
9690,MacBook Pro,2,2025-06-07 07:40:00,Barcelona,1499
9691,Cargador USB-C,4,2025-02-23 22:49:00,Sevilla,25
9692,Teclado Mecánico,1,2025-05-12 18:14:00,Sevilla,120
9693,Teclado Mecánico,1,2025-03-19 13:07:00,Madrid,120
9694,MacBook Pro,4,2025-10-23 00:47:00,Bilbao,1499
9695,iPhone 15,3,2025-05-04 05:21:00,Madrid,999
9696,iPhone 15,1,2025-07-19 12:39:00,Bilbao,999
9697,Monitor 4K,2,2025-10-28 02:40:00,Barcelona,399
9698,Cargador USB-C,3,2025-11-23 20:31:00,Barcelona,25
9699,MacBook Pro,1,2025-10-06 02:02:00,Bilbao,1499
9700,Google Pixel 8,3,2025-08-01 10:46:00,Bilbao,699
9701,Cargador USB-C,1,2025-10-13 12:09:00,Bilbao,25
9702,AirPods Pro,3,2025-12-24 01:07:00,Barcelona,249
9703,Teclado Mecánico,4,2025-05-24 11:55:00,Valencia,120
9704,iPhone 15,3,2025-12-12 22:15:00,Madrid,999
9705,iPhone 15,4,2025-11-06 02:36:00,Madrid,999
9706,AirPods Pro,2,2025-06-15 09:21:00,Madrid,249
9707,,1,2025-07-27 09:56:00,Sevilla,999
9708,Cargador USB-C,3,2025-10-31 11:10:00,Valencia,25
9709,AirPods Pro,2,2025-12-17 00:24:00,Sevilla,249
9710,Google Pixel 8,1,2025-10-11 01:37:00,Sevilla,699
9711,Google Pixel 8,1,2025-01-12 08:54:00,Madrid,699
9712,Cargador USB-C,1,2025-08-15 22:17:00,Madrid,25
9713,MacBook Pro,3,2025-02-11 00:21:00,Bilbao,1499
9714,Google Pixel 8,1,2025-07-03 12:43:00,Bilbao,699
9715,Google Pixel 8,2,2025-10-03 18:47:00,Valencia,699
9716,Monitor 4K,3,2025-09-05 07:19:00,Barcelona,399
9717,iPhone 15,2,2025-07-25 06:12:00,Barcelona,999
9718,Monitor 4K,1,2025-12-28 07:01:00,Barcelona,399
9719,AirPods Pro,2,2025-03-23 19:25:00,Bilbao,249
9720,Google Pixel 8,3,2025-05-11 09:57:00,Madrid,699
9721,Monitor 4K,4,2025-03-04 17:09:00,Madrid,399
9722,Monitor 4K,1,2025-05-22 21:29:00,Sevilla,399
9723,MacBook Pro,4,2025-03-09 12:39:00,Bilbao,1499
9724,,4,2025-10-26 07:58:00,Barcelona,399
9725,Cargador USB-C,4,2025-06-20 23:58:00,Madrid,25
9726,,2,2025-10-01 11:52:00,Valencia,399
9727,Monitor 4K,1,2025-04-26 10:10:00,Bilbao,399
9728,AirPods Pro,4,2025-07-26 22:31:00,Valencia,249
9729,Cargador USB-C,3,2025-01-09 02:57:00,Bilbao,25
9730,AirPods Pro,2,2025-08-27 15:23:00,Madrid,249
9731,iPhone 15,3,2025-06-07 17:37:00,Barcelona,999
9732,Monitor 4K,1,2025-06-07 11:29:00,Bilbao,399
9733,Google Pixel 8,2,2025-09-10 12:19:00,Barcelona,699
9734,Monitor 4K,2,2025-10-11 09:29:00,Sevilla,399
9735,Google Pixel 8,2,2025-03-22 11:47:00,Valencia,699
9736,MacBook Pro,1,2025-06-16 15:21:00,Barcelona,1499
9737,AirPods Pro,3,2025-04-16 20:37:00,Barcelona,249
9738,AirPods Pro,3,2025-02-22 10:18:00,Sevilla,249
9739,Cargador USB-C,3,2025-12-15 19:54:00,Valencia,25
9740,Monitor 4K,2,2025-05-22 11:21:00,Bilbao,399
9741,Teclado Mecánico,4,2025-03-31 02:21:00,Bilbao,120
9742,Cargador USB-C,4,2025-08-26 18:26:00,Valencia,25
9743,Google Pixel 8,1,2025-05-28 15:56:00,Bilbao,699
9744,iPhone 15,2,2025-03-23 07:17:00,Valencia,999
9745,AirPods Pro,4,2025-09-16 17:36:00,Barcelona,249
9746,Google Pixel 8,3,2025-12-13 11:23:00,Valencia,699
9747,Cargador USB-C,2,2025-10-06 20:51:00,Barcelona,25
9748,Google Pixel 8,4,2025-09-05 01:18:00,Sevilla,699
9749,Monitor 4K,1,2025-11-17 23:06:00,Bilbao,399
9750,iPhone 15,2,2025-07-28 06:07:00,Barcelona,999
9751,,4,2025-05-21 10:35:00,Bilbao,699
9752,,4,2025-07-08 09:18:00,Valencia,999
9753,Google Pixel 8,2,2025-04-03 05:58:00,Bilbao,699
9754,Cargador USB-C,1,2025-05-12 19:41:00,Bilbao,25
9755,Teclado Mecánico,2,2025-03-05 19:26:00,Bilbao,120
9756,iPhone 15,1,2025-05-20 22:42:00,Sevilla,999
9757,Cargador USB-C,1,2025-07-24 16:10:00,Bilbao,25
9758,iPhone 15,3,2025-05-29 17:49:00,Barcelona,999
9759,Google Pixel 8,4,2025-12-03 05:35:00,Bilbao,699
9760,iPhone 15,1,2025-06-23 09:24:00,Barcelona,999
9761,Monitor 4K,1,2025-09-19 06:44:00,Barcelona,399
9762,Monitor 4K,3,2025-06-30 04:47:00,Sevilla,399
9763,AirPods Pro,3,2025-05-30 14:12:00,Madrid,249
9764,Teclado Mecánico,4,2025-05-04 18:56:00,Madrid,120
9765,iPhone 15,1,2025-05-21 18:36:00,Bilbao,999
9766,iPhone 15,1,2025-03-12 06:14:00,Valencia,999
9767,MacBook Pro,1,2025-01-23 15:51:00,Bilbao,1499
9768,Teclado Mecánico,1,2025-04-23 15:57:00,Bilbao,120
9769,Cargador USB-C,1,2025-06-02 01:23:00,Madrid,25
9770,Teclado Mecánico,3,2025-09-30 12:28:00,Bilbao,120
9771,MacBook Pro,2,2025-05-31 04:52:00,Bilbao,1499
9772,Monitor 4K,3,2025-12-23 22:15:00,Bilbao,399
9773,Monitor 4K,3,2025-12-08 20:43:00,Barcelona,399
9774,Cargador USB-C,3,2025-10-06 14:20:00,Madrid,25
9775,Teclado Mecánico,3,2025-02-25 03:28:00,Bilbao,120
9776,Monitor 4K,4,2025-12-10 20:15:00,Valencia,399
9777,Teclado Mecánico,4,2025-10-05 18:33:00,Barcelona,120
9778,Cargador USB-C,4,2025-02-06 03:39:00,Barcelona,25
9779,AirPods Pro,2,2025-03-18 12:30:00,Bilbao,249
9780,Cargador USB-C,2,2025-01-21 09:56:00,Bilbao,25
9781,iPhone 15,1,2025-06-03 20:44:00,Sevilla,999
9782,Teclado Mecánico,4,2025-05-13 05:25:00,Bilbao,120
9783,Monitor 4K,4,2025-07-30 09:20:00,Bilbao,399
9784,Teclado Mecánico,3,2025-05-23 19:26:00,Valencia,120
9785,AirPods Pro,4,2025-12-07 03:52:00,Bilbao,249
9786,Monitor 4K,3,2025-09-03 11:42:00,Madrid,399
9787,iPhone 15,3,2025-05-24 17:42:00,Valencia,999
9788,Teclado Mecánico,4,2025-02-02 05:43:00,Bilbao,120
9789,Monitor 4K,1,2025-05-05 12:24:00,Sevilla,399
9790,Teclado Mecánico,2,2025-12-16 16:29:00,Bilbao,120
9791,,1,2025-07-13 13:02:00,Bilbao,25
9792,Teclado Mecánico,1,2025-10-10 13:59:00,Bilbao,120
9793,MacBook Pro,1,2025-10-18 22:08:00,Valencia,1499
9794,AirPods Pro,1,2025-06-11 01:48:00,Bilbao,249
9795,Google Pixel 8,1,2025-01-09 11:12:00,Bilbao,699
9796,MacBook Pro,1,2025-03-12 11:40:00,Bilbao,1499
9797,Cargador USB-C,1,2025-01-28 11:39:00,Sevilla,25
9798,AirPods Pro,4,2025-02-12 10:08:00,Barcelona,249
9799,Teclado Mecánico,4,2025-08-11 01:16:00,Sevilla,120
9800,Cargador USB-C,3,2025-08-08 00:27:00,Sevilla,25
9801,iPhone 15,4,2025-05-13 15:39:00,Sevilla,999
9802,Monitor 4K,3,2025-08-03 06:04:00,Barcelona,399
9803,Google Pixel 8,3,2025-09-18 09:15:00,Valencia,699
9804,AirPods Pro,2,2025-12-22 17:27:00,Bilbao,249
9805,MacBook Pro,3,2025-10-26 17:26:00,Valencia,1499
9806,AirPods Pro,1,2025-07-16 23:17:00,Bilbao,249
9807,Teclado Mecánico,3,2025-02-03 00:51:00,Valencia,120
9808,Monitor 4K,3,2025-04-17 20:28:00,Valencia,399
9809,Google Pixel 8,1,2025-04-14 14:48:00,Madrid,699
9810,AirPods Pro,1,2025-11-09 16:56:00,Valencia,249
9811,Teclado Mecánico,3,2025-06-17 02:34:00,Bilbao,120
9812,Cargador USB-C,3,2025-09-26 13:31:00,Barcelona,25
9813,,3,2025-04-05 08:18:00,Madrid,120
9814,AirPods Pro,2,2025-03-10 13:52:00,Bilbao,249
9815,Teclado Mecánico,4,2025-05-16 11:39:00,Valencia,120
9816,Google Pixel 8,1,2025-04-15 00:57:00,Madrid,699
9817,AirPods Pro,3,2025-11-01 06:27:00,Bilbao,249
9818,Teclado Mecánico,1,2025-08-19 06:21:00,Valencia,120
9819,iPhone 15,3,2025-09-11 17:55:00,Bilbao,999
9820,iPhone 15,1,2025-01-08 11:35:00,Madrid,999
9821,Monitor 4K,4,2025-08-13 09:38:00,Madrid,399
9822,AirPods Pro,3,2025-02-14 19:46:00,Sevilla,249
9823,,2,2025-12-05 04:34:00,Bilbao,699
9824,Google Pixel 8,1,2025-09-26 17:19:00,Madrid,699
9825,MacBook Pro,3,2025-05-29 11:04:00,Bilbao,1499
9826,MacBook Pro,2,2025-10-06 17:32:00,Barcelona,1499
9827,iPhone 15,2,2025-01-01 01:04:00,Barcelona,999
9828,MacBook Pro,4,2025-11-08 19:37:00,Sevilla,1499
9829,Monitor 4K,3,2025-10-08 15:22:00,Sevilla,399
9830,Cargador USB-C,3,2025-08-09 07:02:00,Sevilla,25
9831,Teclado Mecánico,2,2025-01-03 03:00:00,Barcelona,120
9832,Google Pixel 8,4,2025-09-16 00:44:00,Bilbao,699
9833,Teclado Mecánico,2,2025-03-31 23:00:00,Bilbao,120
9834,iPhone 15,4,2025-04-28 17:14:00,Valencia,999
9835,MacBook Pro,3,2025-11-27 07:04:00,Sevilla,1499
9836,Teclado Mecánico,1,2025-12-31 14:28:00,Barcelona,120
9837,Google Pixel 8,3,2025-07-16 11:22:00,Bilbao,699
9838,Google Pixel 8,1,2025-02-05 22:52:00,Madrid,699
9839,MacBook Pro,4,2025-11-13 20:36:00,Barcelona,1499
9840,Cargador USB-C,2,2025-05-15 04:35:00,Sevilla,25
9841,Teclado Mecánico,4,2025-08-21 13:49:00,Bilbao,120
9842,Cargador USB-C,1,2025-08-05 14:58:00,Sevilla,25
9843,Cargador USB-C,3,2025-09-16 21:44:00,Sevilla,25
9844,Monitor 4K,3,2025-03-04 23:48:00,Madrid,399
9845,iPhone 15,3,2025-11-04 02:26:00,Sevilla,999
9846,Monitor 4K,1,2025-08-06 11:32:00,Madrid,399
9847,MacBook Pro,3,2025-01-02 19:07:00,Valencia,1499
9848,iPhone 15,1,2025-10-19 03:11:00,Barcelona,999
9849,Teclado Mecánico,4,2025-09-20 22:37:00,Valencia,120
9850,,2,2025-04-25 18:06:00,Bilbao,249
9851,Cargador USB-C,4,2025-11-19 12:48:00,Madrid,25
9852,iPhone 15,1,2025-08-10 05:20:00,Sevilla,999
9853,AirPods Pro,4,2025-03-01 03:22:00,Sevilla,249
9854,iPhone 15,2,2025-10-31 05:59:00,Bilbao,999
9855,Cargador USB-C,1,2025-10-13 14:18:00,Madrid,25
9856,Google Pixel 8,1,2025-10-24 11:38:00,Sevilla,699
9857,AirPods Pro,3,2025-03-21 04:26:00,Madrid,249
9858,Monitor 4K,4,2025-02-25 14:15:00,Bilbao,399
9859,Cargador USB-C,1,2025-07-24 03:29:00,Bilbao,25
9860,Google Pixel 8,1,2025-08-19 10:17:00,Bilbao,699
9861,iPhone 15,4,2025-09-04 08:38:00,Valencia,999
9862,iPhone 15,3,2025-05-13 06:22:00,Barcelona,999
9863,Cargador USB-C,3,2025-02-28 04:29:00,Bilbao,25
9864,Cargador USB-C,3,2025-10-06 19:39:00,Bilbao,25
9865,iPhone 15,3,2025-03-20 06:22:00,Valencia,999
9866,iPhone 15,3,2025-10-13 18:40:00,Valencia,999
9867,,3,2025-06-04 01:20:00,Sevilla,25
9868,AirPods Pro,2,2025-07-01 16:49:00,Sevilla,249
9869,Monitor 4K,4,2025-08-25 12:14:00,Barcelona,399
9870,Cargador USB-C,2,2025-02-26 10:20:00,Bilbao,25
9871,Google Pixel 8,1,2025-03-09 13:25:00,Valencia,699
9872,Monitor 4K,2,2025-08-08 09:10:00,Barcelona,399
9873,Monitor 4K,1,2025-07-11 17:37:00,Bilbao,399
9874,Monitor 4K,3,2025-08-25 07:22:00,Bilbao,399
9875,,1,2025-03-01 17:18:00,Bilbao,249
9876,,1,2025-02-26 05:45:00,Bilbao,1499
9877,Monitor 4K,4,2025-03-24 06:31:00,Valencia,399
9878,Cargador USB-C,2,2025-11-03 10:46:00,Madrid,25
9879,iPhone 15,1,2025-05-20 14:40:00,Madrid,999
9880,iPhone 15,3,2025-06-28 23:12:00,Madrid,999
9881,Teclado Mecánico,2,2025-10-18 14:14:00,Sevilla,120
9882,AirPods Pro,3,2025-08-21 11:41:00,Madrid,249
9883,Teclado Mecánico,2,2025-07-24 19:07:00,Bilbao,120
9884,MacBook Pro,2,2025-02-10 23:44:00,Valencia,1499
9885,MacBook Pro,1,2025-11-22 15:12:00,Valencia,1499
9886,AirPods Pro,3,2025-07-26 00:19:00,Valencia,249
9887,Monitor 4K,3,2025-02-10 13:26:00,Barcelona,399
9888,iPhone 15,4,2025-12-21 03:54:00,Valencia,999
9889,Google Pixel 8,1,2025-12-04 14:55:00,Sevilla,699
9890,iPhone 15,4,2025-11-04 17:00:00,Madrid,999
9891,iPhone 15,1,2025-09-25 14:09:00,Madrid,999
9892,iPhone 15,4,2025-06-13 21:37:00,Barcelona,999
9893,Google Pixel 8,4,2025-11-27 02:02:00,Valencia,699
9894,iPhone 15,2,2025-01-22 14:06:00,Barcelona,999
9895,Teclado Mecánico,1,2025-06-18 01:41:00,Barcelona,120
9896,Monitor 4K,4,2025-11-10 12:34:00,Barcelona,399
9897,Google Pixel 8,2,2025-09-01 03:26:00,Barcelona,699
9898,iPhone 15,4,2025-04-02 04:03:00,Valencia,999
9899,Cargador USB-C,4,2025-02-14 23:40:00,Barcelona,25
9900,iPhone 15,1,2025-09-06 14:55:00,Valencia,999
9901,,4,2025-09-21 00:22:00,Madrid,999
9902,Teclado Mecánico,1,2025-08-09 01:14:00,Bilbao,120
9903,Google Pixel 8,4,2025-09-02 04:15:00,Madrid,699
9904,MacBook Pro,2,2025-01-23 12:39:00,Bilbao,1499
9905,Google Pixel 8,3,2025-12-06 04:12:00,Sevilla,699
9906,Teclado Mecánico,1,2025-12-30 15:11:00,Bilbao,120
9907,MacBook Pro,3,2025-01-16 01:40:00,Bilbao,1499
9908,Monitor 4K,1,2025-08-10 16:10:00,Bilbao,399
9909,Monitor 4K,3,2025-06-26 19:39:00,Madrid,399
9910,iPhone 15,2,2025-03-19 02:40:00,Bilbao,999
9911,Google Pixel 8,4,2025-10-21 00:27:00,Bilbao,699
9912,MacBook Pro,4,2025-02-02 04:27:00,Bilbao,1499
9913,,4,2025-11-12 21:26:00,Barcelona,399
9914,AirPods Pro,2,2025-11-18 22:00:00,Sevilla,249
9915,Teclado Mecánico,1,2025-01-16 07:48:00,Bilbao,120
9916,Google Pixel 8,1,2025-04-09 17:58:00,Madrid,699
9917,Cargador USB-C,1,2025-07-17 06:42:00,Sevilla,25
9918,Teclado Mecánico,3,2025-05-14 19:02:00,Barcelona,120
9919,Cargador USB-C,3,2025-05-21 21:50:00,Valencia,25
9920,iPhone 15,2,2025-03-21 15:16:00,Madrid,999
9921,MacBook Pro,3,2025-05-27 06:00:00,Sevilla,1499
9922,AirPods Pro,1,2025-11-26 22:51:00,Sevilla,249
9923,Monitor 4K,4,2025-10-11 22:18:00,Madrid,399
9924,,4,2025-11-09 16:43:00,Sevilla,1499
9925,AirPods Pro,3,2025-10-28 14:38:00,Barcelona,249
9926,Google Pixel 8,3,2025-11-04 21:42:00,Valencia,699
9927,Monitor 4K,4,2025-06-28 04:08:00,Barcelona,399
9928,iPhone 15,3,2025-05-11 21:01:00,Barcelona,999
9929,iPhone 15,4,2025-02-23 09:29:00,Madrid,999
9930,iPhone 15,3,2025-03-03 16:42:00,Bilbao,999
9931,Monitor 4K,4,2025-05-21 02:30:00,Barcelona,399
9932,Monitor 4K,2,2025-10-26 19:53:00,Bilbao,399
9933,Teclado Mecánico,3,2025-10-10 23:00:00,Madrid,120
9934,AirPods Pro,1,2025-02-05 08:37:00,Bilbao,249
9935,Teclado Mecánico,4,2025-12-11 16:04:00,Madrid,120
9936,Google Pixel 8,4,2025-11-30 04:02:00,Madrid,699
9937,Cargador USB-C,3,2025-08-12 07:46:00,Barcelona,25
9938,Monitor 4K,3,2025-04-02 07:51:00,Barcelona,399
9939,,3,2025-02-24 21:26:00,Bilbao,25
9940,iPhone 15,4,2025-08-15 15:01:00,Sevilla,999
9941,iPhone 15,3,2025-03-06 05:40:00,Valencia,999
9942,Cargador USB-C,2,2025-06-08 14:43:00,Bilbao,25
9943,MacBook Pro,4,2025-01-26 21:26:00,Bilbao,1499
9944,MacBook Pro,3,2025-03-22 09:08:00,Valencia,1499
9945,AirPods Pro,4,2025-12-08 00:24:00,Bilbao,249
9946,Google Pixel 8,3,2025-08-03 06:22:00,Valencia,699
9947,MacBook Pro,2,2025-04-02 06:41:00,Bilbao,1499
9948,Cargador USB-C,4,2025-12-06 17:10:00,Sevilla,25
9949,Teclado Mecánico,1,2025-09-06 23:02:00,Bilbao,120
9950,Cargador USB-C,3,2025-03-11 19:57:00,Barcelona,25
9951,AirPods Pro,1,2025-10-26 15:46:00,Madrid,249
9952,Monitor 4K,2,2025-08-23 22:33:00,Madrid,399
9953,Google Pixel 8,1,2025-09-02 13:43:00,Barcelona,699
9954,iPhone 15,1,2025-08-14 22:38:00,Barcelona,999
9955,Monitor 4K,3,2025-01-05 14:14:00,Madrid,399
9956,Monitor 4K,1,2025-06-02 15:41:00,Valencia,399
9957,MacBook Pro,3,2025-09-20 09:25:00,Bilbao,1499
9958,Google Pixel 8,2,2025-11-05 11:59:00,Barcelona,699
9959,AirPods Pro,4,2025-12-17 17:29:00,Madrid,249
9960,Teclado Mecánico,2,2025-10-23 16:27:00,Sevilla,120
9961,iPhone 15,2,2025-06-15 08:02:00,Barcelona,999
9962,Teclado Mecánico,4,2025-10-06 13:31:00,Barcelona,120
9963,AirPods Pro,4,2025-02-15 07:53:00,Barcelona,249
9964,Teclado Mecánico,2,2025-04-06 11:03:00,Bilbao,120
9965,Monitor 4K,2,2025-07-01 23:28:00,Sevilla,399
9966,Google Pixel 8,4,2025-02-09 04:26:00,Sevilla,699
9967,MacBook Pro,4,2025-03-05 02:23:00,Barcelona,1499
9968,Teclado Mecánico,3,2025-03-31 04:27:00,Madrid,120
9969,AirPods Pro,4,2025-11-18 23:58:00,Valencia,249
9970,Cargador USB-C,2,2025-09-07 14:14:00,Madrid,25
9971,iPhone 15,2,2025-02-08 18:24:00,Madrid,999
9972,AirPods Pro,1,2025-07-11 05:42:00,Barcelona,249
9973,Cargador USB-C,1,2025-02-07 03:53:00,Sevilla,25
9974,Monitor 4K,3,2025-07-21 08:28:00,Barcelona,399
9975,iPhone 15,4,2025-12-10 18:00:00,Bilbao,999
9976,iPhone 15,3,2025-07-30 20:10:00,Madrid,999
9977,Monitor 4K,4,2025-03-23 06:04:00,Madrid,399
9978,MacBook Pro,4,2025-10-09 00:47:00,Madrid,1499
9979,Google Pixel 8,1,2025-12-25 08:32:00,Bilbao,699
9980,Google Pixel 8,3,2025-08-04 14:15:00,Barcelona,699
9981,Monitor 4K,4,2025-05-17 05:40:00,Sevilla,399
9982,Teclado Mecánico,4,2025-12-23 09:02:00,Madrid,120
9983,,3,2025-07-22 15:21:00,Barcelona,249
9984,Cargador USB-C,3,2025-09-30 11:06:00,Madrid,25
9985,Google Pixel 8,3,2025-10-25 21:24:00,Barcelona,699
9986,AirPods Pro,1,2025-03-29 00:53:00,Madrid,249
9987,Teclado Mecánico,1,2025-04-19 22:33:00,Valencia,120
9988,MacBook Pro,2,2025-06-09 20:58:00,Barcelona,1499
9989,Cargador USB-C,1,2025-05-10 07:43:00,Barcelona,25
9990,AirPods Pro,3,2025-04-21 16:24:00,Barcelona,249
9991,MacBook Pro,1,2025-02-02 21:31:00,Sevilla,1499
9992,AirPods Pro,3,2025-10-12 10:28:00,Barcelona,249
9993,iPhone 15,2,2025-10-28 23:44:00,Valencia,999
