id_venta,fecha,producto,cliente_id,costo_unitario,cantidad,metodo_pago,pais,satisfaccion,precio_venta,ingreso_total,utilidad,tendencia_utilidad
39690,2024-10-02 14:50:00,Tablet,2950,620.9297939452019,4,Credit Card,UK,2,807.2087321287626,3228.8349285150503,745.1157527342425,635.6741565016312
39691,2024-10-02 15:00:00,Smartwatch,127,783.3570060619555,5,Transfer,Estonia,3,1018.3641078805422,5091.820539402711,1175.0355090929334,635.6740421793243
39692,2024-10-02 15:10:00,Laptop,3393,483.3503949894337,8,PayPal,Mexico,2,628.3555134862638,5026.8441078901105,1160.0409479746409,635.6739278570174
39693,2024-10-02 15:20:00,Headphones,3217,540.0515525740589,5,Crypto,Germany,1,702.0670183462765,3510.335091731383,810.0773288610885,635.6738135347105
39694,2024-10-02 15:30:00,Headphones,2200,408.9548883190627,4,Crypto,USA,5,531.6413548147816,2126.5654192591264,490.74586598287556,635.6736992124036
39695,2024-10-02 15:40:00,Smartphone,1841,410.9588304238612,6,PayPal,UK,5,534.2464795510195,3205.4788773061173,739.7258947629502,635.6735848900967
39696,2024-10-02 15:50:00,Tablet,2177,410.93906467960545,1,Credit Card,Estonia,5,534.2207840834872,534.2207840834872,123.28171940388171,635.6734705677899
39697,2024-10-02 16:00:00,Laptop,3018,399.53732443575535,2,Credit Card,Canada,3,519.398521766482,1038.797043532964,239.72239466145322,635.673356245483
39698,2024-10-02 16:10:00,Smartphone,2804,631.720773113494,7,PayPal,Germany,3,821.2370050475423,5748.6590353327965,1326.6136235383383,635.6732419231761
39699,2024-10-02 16:20:00,Smartphone,3485,524.4885362088642,1,PayPal,Germany,2,681.8350970715235,681.8350970715235,157.34656086265932,635.6731276008692
39700,2024-10-02 16:30:00,Headphones,2584,109.3804740898517,7,Credit Card,Mexico,4,142.1946163168072,995.3623142176505,229.6989955886886,635.6730132785623
39701,2024-10-02 16:40:00,Smartphone,4174,571.5641121489297,7,PayPal,Germany,5,743.0333457936086,5201.233420555261,1200.284635512753,635.6728989562554
39702,2024-10-02 16:50:00,Tablet,4090,413.5415289034725,3,Credit Card,Canada,5,537.6039875745142,1612.8119627235428,372.18737601312523,635.6727846339485
39703,2024-10-02 17:00:00,Headphones,2035,761.1546383599921,1,Crypto,Canada,3,989.5010298679897,989.5010298679897,228.34639150799762,635.6726703116416
39704,2024-10-02 17:10:00,Smartwatch,3921,120.7490199332054,5,PayPal,USA,1,156.97372591316702,784.8686295658351,181.1235298998081,635.6725559893347
39705,2024-10-02 17:20:00,Headphones,4691,69.35694153949774,6,Crypto,Estonia,3,90.16402400134706,540.9841440080824,124.84249477109591,635.6724416670278
39706,2024-10-02 17:30:00,Smartwatch,3767,326.6815750118097,7,Crypto,Mexico,1,424.6860475153526,2972.802332607468,686.0313075248005,635.6723273447209
39707,2024-10-02 17:40:00,Headphones,3513,602.574465246379,3,Transfer,Mexico,5,783.3468048202927,2350.0404144608783,542.3170187217415,635.672213022414
39708,2024-10-02 17:50:00,Smartwatch,4379,567.4020812703087,1,Transfer,Mexico,2,737.6227056514014,737.6227056514014,170.22062438109265,635.6720987001071
39709,2024-10-02 18:00:00,Smartphone,1959,560.0993610273026,1,Credit Card,Germany,2,728.1291693354934,728.1291693354934,168.0298083081908,635.6719843778002
39710,2024-10-02 18:10:00,Laptop,4605,83.27360771803703,6,Credit Card,Mexico,5,108.25569003344813,649.5341402006889,149.8924938924667,635.6718700554933
39711,2024-10-02 18:20:00,Smartphone,4949,571.7842744952809,8,PayPal,Mexico,5,743.3195568438651,5946.556454750921,1372.282258788674,635.6717557331864
39712,2024-10-02 18:30:00,Smartwatch,2429,591.5692357091051,1,PayPal,Estonia,3,769.0400064218367,769.0400064218367,177.47077071273156,635.6716414108795
39713,2024-10-02 18:40:00,Laptop,1060,428.03731984295956,8,PayPal,Canada,5,556.4485157958475,4451.58812636678,1027.2895676231033,635.6715270885726
39714,2024-10-02 18:50:00,Tablet,492,329.4795412833035,9,Transfer,Germany,1,428.32340366829453,3854.9106330146506,889.594761464919,635.6714127662658
39715,2024-10-02 19:00:00,Laptop,3973,125.83321765362221,9,PayPal,Mexico,1,163.58318294970888,1472.2486465473798,339.7496876647799,635.6712984439589
39716,2024-10-02 19:10:00,Tablet,815,511.0544545448156,6,Credit Card,UK,4,664.3707909082603,3986.224745449562,919.8980181806683,635.671184121652
39717,2024-10-02 19:20:00,Smartwatch,3981,239.51140455207323,2,PayPal,UK,5,311.3648259176952,622.7296518353904,143.70684273124397,635.6710697993451
39718,2024-10-02 19:30:00,Tablet,702,263.0119802288554,6,Crypto,Canada,2,341.915574297512,2051.4934457850723,473.4215644119399,635.6709554770382
39719,2024-10-02 19:40:00,Smartwatch,103,463.5562456396548,1,Credit Card,Canada,4,602.6231193315513,602.6231193315513,139.0668736918965,635.6708411547313
39720,2024-10-02 19:50:00,Laptop,3726,691.7975526871778,4,Crypto,Germany,2,899.3368184933312,3597.3472739733247,830.1570632246135,635.6707268324244
39721,2024-10-02 20:00:00,Headphones,657,161.86177827189988,9,Crypto,Germany,4,210.42031175346986,1893.7828057812287,437.0268013341299,635.6706125101175
39722,2024-10-02 20:10:00,Headphones,2058,658.7462945811674,1,Crypto,UK,2,856.3701829555176,856.3701829555176,197.62388837435026,635.6704981878106
39723,2024-10-02 20:20:00,Laptop,3124,544.2214682789595,6,Transfer,Mexico,4,707.4879087626474,4244.927452575885,979.5986429021277,635.6703838655037
39724,2024-10-02 20:30:00,Laptop,1178,454.2355140516272,5,Transfer,Mexico,5,590.5061682671154,2952.530841335577,681.3532710774407,635.6702695431968
39725,2024-10-02 20:40:00,Laptop,216,378.37033526767254,7,Credit Card,Estonia,5,491.88143584797433,3443.17005093582,794.5777040621124,635.6701552208899
39726,2024-10-02 20:50:00,Tablet,4236,459.6338243435073,3,Credit Card,UK,1,597.5239716465595,1792.5719149396787,413.6704419091568,635.670040898583
39727,2024-10-02 21:00:00,Smartwatch,1867,338.8904525214485,9,PayPal,USA,3,440.55758827788304,3965.0182945009474,915.0042218079111,635.6699265762761
39728,2024-10-02 21:10:00,Laptop,1468,294.30012119129407,3,Transfer,Germany,5,382.5901575486823,1147.770472646047,264.8701090721647,635.6698122539692
39729,2024-10-02 21:20:00,Headphones,1563,721.4345999693172,9,Credit Card,Canada,2,937.8649799601125,8440.784819641012,1947.8734199171577,635.6696979316623
39730,2024-10-02 21:30:00,Smartwatch,2293,451.9298322214585,6,PayPal,Canada,5,587.5087818878961,3525.052691327377,813.473697998626,635.6695836093554
39731,2024-10-02 21:40:00,Laptop,2169,275.5804592720589,9,Crypto,USA,3,358.25459705367655,3224.291373483089,744.0672400345593,635.6694692870485
39732,2024-10-02 21:50:00,Tablet,4978,83.40781507698279,8,Crypto,USA,3,108.43015960007763,867.441276800621,200.17875618475875,635.6693549647417
39733,2024-10-02 22:00:00,Laptop,296,673.0091974962476,9,Transfer,Mexico,1,874.9119567451219,7874.207610706097,1817.1248332398682,635.6692406424348
39734,2024-10-02 22:10:00,Smartphone,1412,521.8153205196047,3,Credit Card,USA,3,678.3599166754861,2035.0797500264584,469.6337884676443,635.6691263201279
39735,2024-10-02 22:20:00,Smartphone,1686,414.4799431392882,8,PayPal,Mexico,1,538.8239260810747,4310.591408648597,994.7518635342917,635.669011997821
39736,2024-10-02 22:30:00,Laptop,3257,504.3447113711616,4,PayPal,Germany,4,655.6481247825101,2622.5924991300403,605.2136536453938,635.6688976755141
39737,2024-10-02 22:40:00,Smartphone,1627,227.5095239184484,7,PayPal,USA,1,295.7623810939829,2070.3366676578803,477.77000022874154,635.6687833532072
39738,2024-10-02 22:50:00,Tablet,4104,179.15044199693367,2,PayPal,Canada,5,232.89557459601377,465.79114919202755,107.49026519816022,635.6686690309003
39739,2024-10-02 23:00:00,Smartwatch,1201,768.2193785069562,4,Crypto,USA,4,998.6851920590432,3994.7407682361727,921.8632542083478,635.6685547085934
39740,2024-10-02 23:10:00,Smartwatch,4023,529.3628408849512,6,Transfer,Canada,5,688.1716931504366,4129.030158902619,952.8531135929125,635.6684403862865
39741,2024-10-02 23:20:00,Smartphone,2394,331.0667694896959,1,Transfer,Estonia,4,430.38680033660467,430.38680033660467,99.32003084690876,635.6683260639796
39742,2024-10-02 23:30:00,Smartwatch,3109,507.08514358148716,2,Transfer,USA,3,659.2106866559333,1318.4213733118665,304.2510861488922,635.6682117416727
39743,2024-10-02 23:40:00,Headphones,3957,374.7848912087267,8,Credit Card,Estonia,3,487.2203585713448,3897.762868570758,899.4837389009444,635.6680974193658
39744,2024-10-02 23:50:00,Tablet,1740,100.77766032457819,6,Transfer,Canada,4,131.01095842195164,786.0657505317099,181.3997885842407,635.6679830970589
39745,2024-10-03 00:00:00,Smartwatch,809,277.4692196357556,4,Crypto,UK,4,360.70998552648234,1442.8399421059294,332.9630635629069,635.667868774752
39746,2024-10-03 00:10:00,Smartwatch,656,673.1633130950535,1,PayPal,Mexico,3,875.1123070235695,875.1123070235695,201.94899392851607,635.6677544524451
39747,2024-10-03 00:20:00,Smartphone,3559,443.4073139985017,9,Transfer,Canada,2,576.4295081980522,5187.86557378247,1197.1997477959549,635.6676401301382
39748,2024-10-03 00:30:00,Headphones,3505,104.83226865170073,5,Transfer,Canada,3,136.28194924721095,681.4097462360547,157.2484029775511,635.6675258078313
39749,2024-10-03 00:40:00,Smartphone,4385,413.6039179134303,7,Credit Card,UK,5,537.6850932874594,3763.7956530122156,868.5682276182038,635.6674114855244
39750,2024-10-03 00:50:00,Smartwatch,3044,229.73619993633747,1,Credit Card,Estonia,3,298.6570599172387,298.6570599172387,68.92085998090124,635.6672971632175
39751,2024-10-03 01:00:00,Laptop,2898,515.1340177092425,6,PayPal,UK,2,669.6742230220152,4018.0453381320913,927.2412318766364,635.6671828409108
39752,2024-10-03 01:10:00,Smartphone,1555,128.78657034964647,6,Credit Card,USA,4,167.4225414545404,1004.5352487272424,231.81582662936364,635.6670685186039
39753,2024-10-03 01:20:00,Laptop,4315,415.6948557541642,2,PayPal,Germany,5,540.4033124804135,1080.806624960827,249.41691345249865,635.666954196297
39754,2024-10-03 01:30:00,Tablet,4473,280.7554275463755,5,PayPal,Estonia,4,364.9820558102881,1824.9102790514405,421.13314131956326,635.66683987399
39755,2024-10-03 01:40:00,Smartphone,1345,80.09358816286777,8,Credit Card,Germany,2,104.12166461172811,832.9733168938249,192.22461159088266,635.6667255516832
39756,2024-10-03 01:50:00,Smartphone,1138,335.5563813816566,8,Transfer,Estonia,2,436.2232957961536,3489.7863663692287,805.335315315976,635.6666112293763
39757,2024-10-03 02:00:00,Laptop,1890,105.71379161754852,9,PayPal,Germany,3,137.4279291028131,1236.8513619253179,285.42723736738117,635.6664969070694
39758,2024-10-03 02:10:00,Smartwatch,2042,778.8193150113176,7,Crypto,USA,5,1012.4651095147129,7087.255766602991,1635.5205615237674,635.6663825847625
39759,2024-10-03 02:20:00,Tablet,4201,261.25770542768123,8,Credit Card,USA,3,339.6350170559856,2717.080136447885,627.018493026435,635.6662682624556
39760,2024-10-03 02:30:00,Smartphone,3411,647.3061763017072,4,Crypto,USA,1,841.4980291922194,3365.9921167688776,776.7674115620489,635.6661539401487
39761,2024-10-03 02:40:00,Smartphone,3063,641.1796840502249,7,Crypto,USA,4,833.5335892652923,5834.735124857047,1346.4773365054725,635.6660396178418
39762,2024-10-03 02:50:00,Smartphone,1416,297.9284562979252,1,Crypto,Canada,2,387.3069931873028,387.3069931873028,89.37853688937759,635.6659252955349
39763,2024-10-03 03:00:00,Headphones,3662,374.2839183421818,4,Credit Card,USA,2,486.56909384483635,1946.2763753793454,449.14070201061827,635.665810973228
39764,2024-10-03 03:10:00,Smartphone,3079,704.8984516178674,2,Transfer,Germany,1,916.3679871032276,1832.7359742064552,422.9390709707204,635.6656966509211
39765,2024-10-03 03:20:00,Headphones,3219,749.6658214482985,5,PayPal,USA,1,974.5655678827881,4872.827839413941,1124.498732172448,635.6655823286142
39766,2024-10-03 03:30:00,Tablet,2973,78.13516353679341,3,Crypto,USA,1,101.57571259783144,304.7271377934943,70.32164718311407,635.6654680063073
39767,2024-10-03 03:40:00,Headphones,2677,55.25479849780394,9,PayPal,Mexico,5,71.83123804714512,646.4811424243061,149.1879559440706,635.6653536840004
39768,2024-10-03 03:50:00,Smartwatch,1320,741.494509042643,9,Crypto,UK,2,963.942861755436,8675.485755798923,2002.0351744151367,635.6652393616935
39769,2024-10-03 04:00:00,Headphones,1394,131.69348259546868,2,Crypto,Mexico,4,171.2015273741093,342.4030547482186,79.01608955728125,635.6651250393867
39770,2024-10-03 04:10:00,Laptop,1881,105.29650245271486,6,PayPal,Estonia,4,136.8854531885293,821.3127191311759,189.53370441488676,635.6650107170798
39771,2024-10-03 04:20:00,Headphones,285,319.8766616255192,3,Crypto,USA,5,415.839660113175,1247.5189803395251,287.8889954629675,635.6648963947729
39772,2024-10-03 04:30:00,Tablet,1649,88.66949345741384,4,Crypto,USA,2,115.27034149463799,461.08136597855196,106.40339214889661,635.664782072466
39773,2024-10-03 04:40:00,Laptop,456,722.5081017086926,3,PayPal,Estonia,5,939.2605322213004,2817.7815966639014,650.2572915378237,635.6646677501591
39774,2024-10-03 04:50:00,Smartwatch,193,515.0938312611875,8,Transfer,Mexico,1,669.6219806395437,5356.97584511635,1236.22519502685,635.6645534278522
39775,2024-10-03 05:00:00,Tablet,3653,328.9017151212553,5,Credit Card,USA,3,427.57222965763185,2137.8611482881593,493.352572681883,635.6644391055453
39776,2024-10-03 05:10:00,Laptop,4272,630.9053146945646,6,Credit Card,Mexico,5,820.176909102934,4921.061454617604,1135.6295664502163,635.6643247832384
39777,2024-10-03 05:20:00,Smartphone,2338,637.1242967025278,3,Credit Card,USA,4,828.2615857132861,2484.7847571398584,573.411867032275,635.6642104609315
39778,2024-10-03 05:30:00,Tablet,4839,482.06553104939275,7,PayPal,USA,1,626.6851903642106,4386.796332549474,1012.3376152037245,635.6640961386246
39779,2024-10-03 05:40:00,Headphones,1447,431.10881898644834,5,Crypto,Mexico,5,560.4414646823828,2802.2073234119143,646.6632284796724,635.6639818163177
39780,2024-10-03 05:50:00,Headphones,3994,600.5482792268554,2,Crypto,Estonia,4,780.7127629949119,1561.4255259898239,360.32896753611317,635.6638674940108
39781,2024-10-03 06:00:00,Laptop,3127,783.408425670915,8,PayPal,Canada,2,1018.4309533721895,8147.447626977516,1880.180221610196,635.6637531717039
39782,2024-10-03 06:10:00,Laptop,1089,604.6507312194228,5,Credit Card,Germany,5,786.0459505852497,3930.2297529262482,906.9760968291343,635.663638849397
39783,2024-10-03 06:20:00,Headphones,1055,633.7772302101229,9,Credit Card,Germany,1,823.9103992731598,7415.193593458438,1711.1985215673321,635.6635245270901
39784,2024-10-03 06:30:00,Tablet,1367,320.76186435243704,5,Crypto,Mexico,5,416.9904236581682,2084.952118290841,481.14279652865594,635.6634102047832
39785,2024-10-03 06:40:00,Headphones,3019,672.5028517428718,8,PayPal,Estonia,4,874.2537072657334,6994.029658125867,1614.0068441828926,635.6632958824763
39786,2024-10-03 06:50:00,Smartwatch,756,786.1294639740121,4,Credit Card,Estonia,5,1021.9683031662157,4087.873212664863,943.3553567688145,635.6631815601694
39787,2024-10-03 07:00:00,Headphones,3820,642.1890429678343,3,Credit Card,Canada,2,834.8457558581847,2504.537267574554,577.9701386710508,635.6630672378626
39788,2024-10-03 07:10:00,Smartphone,841,215.96170410383948,3,Transfer,USA,4,280.7502153349913,842.250646004974,194.36553369345552,635.6629529155557
39789,2024-10-03 07:20:00,Tablet,2276,749.3527081954928,6,PayPal,UK,4,974.1585206541407,5844.951123924844,1348.8348747518867,635.6628385932488
39790,2024-10-03 07:30:00,Smartwatch,3473,56.17530643202149,3,Credit Card,Estonia,1,73.02789836162795,219.08369508488386,50.557775788819384,635.6627242709419
39791,2024-10-03 07:40:00,Smartwatch,2212,597.334644621574,6,Crypto,Canada,2,776.5350380080462,4659.210228048277,1075.2023603188331,635.662609948635
39792,2024-10-03 07:50:00,Smartwatch,1814,712.3578870102851,4,PayPal,UK,2,926.0652531133707,3704.2610124534826,854.8294644123421,635.6624956263281
39793,2024-10-03 08:00:00,Headphones,3931,720.9464271451844,8,Credit Card,Canada,4,937.2303552887398,7497.8428423099185,1730.271425148443,635.6623813040212
39794,2024-10-03 08:10:00,Laptop,3650,355.64760088200546,5,Credit Card,Estonia,4,462.34188114660714,2311.7094057330355,533.4714013230082,635.6622669817143
39795,2024-10-03 08:20:00,Headphones,1574,776.8619109932431,9,PayPal,Estonia,2,1009.9204842912161,9089.284358620946,2097.5271596817574,635.6621526594074
39796,2024-10-03 08:30:00,Tablet,3242,197.4207755603226,3,Transfer,Estonia,5,256.6470082284194,769.9410246852582,177.67869800429037,635.6620383371005
39797,2024-10-03 08:40:00,Smartwatch,469,730.2652105730338,6,Transfer,UK,3,949.344773744944,5696.068642469663,1314.4773790314612,635.6619240147936
39798,2024-10-03 08:50:00,Smartphone,1847,664.4642388969744,5,PayPal,Canada,4,863.8035105660667,4319.017552830333,996.6963583454617,635.6618096924867
39799,2024-10-03 09:00:00,Smartphone,2525,142.12154301886056,4,PayPal,Mexico,1,184.75800592451873,739.0320236980749,170.54585162263265,635.6616953701798
39800,2024-10-03 09:10:00,Smartwatch,952,504.8748179595221,4,Crypto,USA,5,656.3372633473788,2625.349053389515,605.8497815514268,635.6615810478729
39801,2024-10-03 09:20:00,Headphones,4831,511.52484340943334,8,Transfer,USA,2,664.9822964322634,5319.858371458107,1227.6596241826405,635.661466725566
39802,2024-10-03 09:30:00,Smartwatch,1326,344.081305849028,7,PayPal,Mexico,1,447.3056976037364,3131.139883226155,722.5707422829587,635.6613524032591
39803,2024-10-03 09:40:00,Tablet,4805,626.5282921317138,4,Crypto,Estonia,4,814.4867797712279,3257.9471190849117,751.8339505580566,635.6612380809522
39804,2024-10-03 09:50:00,Headphones,4572,321.8581179960953,1,Transfer,UK,2,418.4155533949239,418.4155533949239,96.5574353988286,635.6611237586453
39805,2024-10-03 10:00:00,Headphones,3617,332.81207510502054,7,Transfer,USA,4,432.6556976365267,3028.589883455687,698.9053577205432,635.6610094363384
39806,2024-10-03 10:10:00,Tablet,215,313.69991165529336,1,Credit Card,USA,2,407.80988515188136,407.80988515188136,94.109973496588,635.6608951140316
39807,2024-10-03 10:20:00,Smartphone,2519,660.4017525686805,4,Transfer,Estonia,4,858.5222783392848,3434.089113357139,792.4821030824169,635.6607807917247
39808,2024-10-03 10:30:00,Smartwatch,3589,326.2417753583972,2,Transfer,USA,1,424.1143079659164,848.2286159318328,195.74506521503838,635.6606664694178
39809,2024-10-03 10:40:00,Headphones,1409,94.36514017361543,7,Transfer,USA,4,122.67468222570007,858.7227755799005,198.16679436459242,635.6605521471109
39810,2024-10-03 10:50:00,Headphones,3321,541.5164888956847,5,Credit Card,Estonia,1,703.9714355643902,3519.8571778219507,812.2747333435273,635.660437824804
39811,2024-10-03 11:00:00,Smartphone,4942,717.101665856995,8,Crypto,Canada,5,932.2321656140936,7457.8573249127485,1721.043998056788,635.6603235024971
39812,2024-10-03 11:10:00,Smartwatch,4733,593.8255290033022,1,PayPal,USA,3,771.973187704293,771.973187704293,178.14765870099075,635.6602091801902
39813,2024-10-03 11:20:00,Laptop,2307,761.3260782991312,4,Transfer,Canada,3,989.7239017888705,3958.895607155482,913.5912939589575,635.6600948578833
39814,2024-10-03 11:30:00,Laptop,2353,214.67829268920173,1,PayPal,UK,3,279.0817804959623,279.0817804959623,64.40348780676055,635.6599805355764
39815,2024-10-03 11:40:00,Tablet,1717,736.9374590713198,5,Transfer,UK,3,958.0186967927158,4790.093483963579,1105.4061886069803,635.6598662132695
39816,2024-10-03 11:50:00,Smartwatch,1746,578.3276631450165,5,Transfer,UK,2,751.8259620885215,3759.1298104426073,867.4914947175253,635.6597518909626
39817,2024-10-03 12:00:00,Smartwatch,2520,386.23211826679176,5,Credit Card,Canada,4,502.10175374682933,2510.5087687341465,579.3481774001878,635.6596375686557
39818,2024-10-03 12:10:00,Laptop,4204,710.5039713817569,5,Crypto,USA,1,923.6551627962839,4618.27581398142,1065.7559570726353,635.6595232463488
39819,2024-10-03 12:20:00,Smartwatch,3218,699.6124522799423,2,Crypto,UK,4,909.4961879639251,1818.9923759278502,419.7674713679655,635.6594089240419
39820,2024-10-03 12:30:00,Tablet,674,439.77516884593496,6,Crypto,USA,4,571.7077194997155,3430.246316998293,791.5953039226833,635.659294601735
39821,2024-10-03 12:40:00,Headphones,132,480.4565107410829,1,Transfer,Germany,1,624.5934639634078,624.5934639634078,144.13695322232485,635.6591802794281
39822,2024-10-03 12:50:00,Smartphone,815,273.68080403762735,4,Credit Card,Germany,1,355.7850452489156,1423.1401809956624,328.41696484515296,635.6590659571212
39823,2024-10-03 13:00:00,Smartphone,516,711.0769488715898,5,Transfer,Mexico,5,924.4000335330668,4622.000167665334,1066.6154233073848,635.6589516348143
39824,2024-10-03 13:10:00,Headphones,1819,225.25352421234447,7,PayPal,Estonia,2,292.82958147604785,2049.807070332335,473.0324008459238,635.6588373125076
39825,2024-10-03 13:20:00,Smartphone,430,311.75578188096057,3,PayPal,Estonia,4,405.28251644524875,1215.8475493357462,280.5802036928644,635.6587229902007
39826,2024-10-03 13:30:00,Smartwatch,1155,508.02073511756964,3,PayPal,Canada,3,660.4269556528405,1981.2808669585215,457.2186616058125,635.6586086678938
39827,2024-10-03 13:40:00,Headphones,4727,739.4427474603485,8,Transfer,UK,2,961.2755716984531,7690.2045735876245,1774.6625939048363,635.6584943455869
39828,2024-10-03 13:50:00,Laptop,1405,139.0932357911408,6,Crypto,UK,5,180.82120652848306,1084.9272391708982,250.36782442405342,635.65838002328
39829,2024-10-03 14:00:00,Tablet,4767,165.20922263779727,4,PayPal,Canada,2,214.77198942913645,859.0879577165458,198.25106716535674,635.6582657009731
39830,2024-10-03 14:10:00,Smartphone,1723,390.2965407903411,4,Credit Card,Germany,4,507.38550302744346,2029.5420121097739,468.3558489484094,635.6581513786662
39831,2024-10-03 14:20:00,Smartwatch,3827,269.16215805078843,1,Credit Card,Mexico,5,349.91080546602495,349.91080546602495,80.74864741523652,635.6580370563593
39832,2024-10-03 14:30:00,Smartphone,3835,429.0352647468623,4,Transfer,Estonia,5,557.745844170921,2230.983376683684,514.8423176962349,635.6579227340524
39833,2024-10-03 14:40:00,Tablet,1919,340.12547214441173,3,Crypto,Estonia,2,442.16311378773526,1326.4893413632058,306.11292492997063,635.6578084117455
39834,2024-10-03 14:50:00,Tablet,4304,372.67775893666516,9,Transfer,UK,5,484.48108661766474,4360.329779558982,1006.2299491289959,635.6576940894386
39835,2024-10-03 15:00:00,Laptop,912,550.155044752905,1,PayPal,Estonia,3,715.2015581787766,715.2015581787766,165.04651342587158,635.6575797671317
39836,2024-10-03 15:10:00,Headphones,1582,361.2635830724199,9,PayPal,USA,4,469.6426579941459,4226.7839219473135,975.4116742955343,635.6574654448248
39837,2024-10-03 15:20:00,Headphones,2530,282.31547297908935,1,Credit Card,Canada,1,367.0101148728162,367.0101148728162,84.69464189372684,635.6573511225179
39838,2024-10-03 15:30:00,Smartwatch,3290,624.2768805684846,9,PayPal,USA,1,811.5599447390299,7304.039502651269,1685.5475775349078,635.657236800211
39839,2024-10-03 15:40:00,Smartwatch,1645,742.124656776571,8,Credit Card,UK,3,964.7620538095423,7718.096430476338,1781.0991762637705,635.6571224779041
39840,2024-10-03 15:50:00,Smartphone,194,700.5170219861601,6,Credit Card,USA,2,910.6721285820082,5464.0327714920495,1260.9306395750891,635.6570081555972
39841,2024-10-03 16:00:00,Headphones,4712,740.8516633813078,6,PayPal,Estonia,3,963.1071623957002,5778.642974374201,1333.532994086354,635.6568938332903
39842,2024-10-03 16:10:00,Tablet,2704,578.389617463392,6,Credit Card,Canada,4,751.9065027024096,4511.439016214457,1041.101311434105,635.6567795109835
39843,2024-10-03 16:20:00,Smartphone,124,185.87274134831068,2,Crypto,Mexico,2,241.6345637528039,483.2691275056078,111.52364480898643,635.6566651886766
39844,2024-10-03 16:30:00,Headphones,1571,66.56552237226173,1,PayPal,Estonia,1,86.53517908394025,86.53517908394025,19.969656711678525,635.6565508663697
39845,2024-10-03 16:40:00,Smartphone,1792,766.6202914838602,5,Credit Card,USA,4,996.6063789290183,4983.031894645092,1149.9304372257902,635.6564365440628
39846,2024-10-03 16:50:00,Laptop,1963,764.2812408441671,8,Transfer,USA,1,993.5656130974172,7948.524904779338,1834.274978026001,635.6563222217559
39847,2024-10-03 17:00:00,Smartwatch,1055,728.5906984353046,6,Crypto,Germany,4,947.167907965896,5683.007447795376,1311.4632571835482,635.656207899449
39848,2024-10-03 17:10:00,Smartwatch,4766,758.8023248686496,5,Transfer,Canada,5,986.4430223292445,4932.215111646223,1138.2034873029747,635.6560935771421
39849,2024-10-03 17:20:00,Tablet,3142,191.4858638854215,9,Transfer,Germany,3,248.93162305104798,2240.3846074594317,517.011832490638,635.6559792548352
39850,2024-10-03 17:30:00,Headphones,4048,222.3876342874803,5,PayPal,Estonia,4,289.1039245737244,1445.5196228686218,333.58145143122033,635.6558649325283
39851,2024-10-03 17:40:00,Smartwatch,1935,762.6274226133985,1,Crypto,Mexico,3,991.4156493974181,991.4156493974181,228.78822678401957,635.6557506102214
39852,2024-10-03 17:50:00,Tablet,1161,280.704913669134,3,Credit Card,USA,3,364.9163877698742,1094.7491633096224,252.6344223022204,635.6556362879145
39853,2024-10-03 18:00:00,Smartwatch,2903,721.2322095627528,6,Credit Card,USA,1,937.6018724315787,5625.611234589473,1298.2179772129557,635.6555219656076
39854,2024-10-03 18:10:00,Headphones,271,747.4131654739748,3,PayPal,Estonia,5,971.6371151161673,2914.9113453485015,672.6718489265772,635.6554076433007
39855,2024-10-03 18:20:00,Smartwatch,4552,487.6976572128957,8,Transfer,Estonia,3,634.0069543767644,5072.055635014115,1170.4743773109494,635.6552933209938
39856,2024-10-03 18:30:00,Laptop,2869,505.8065657683624,4,PayPal,Canada,5,657.5485354988712,2630.1941419954846,606.967878922035,635.6551789986869
39857,2024-10-03 18:40:00,Smartwatch,2292,79.34034323976707,4,Transfer,USA,4,103.14244621169719,412.56978484678876,95.2084118877205,635.65506467638
39858,2024-10-03 18:50:00,Headphones,1836,77.13097830072746,5,Credit Card,Germany,1,100.2702717909457,501.3513589547285,115.69646745109117,635.6549503540731
39859,2024-10-03 19:00:00,Laptop,1548,582.5111587032657,8,Credit Card,Canada,1,757.2645063142454,6058.116050513963,1398.026780887838,635.6548360317662
39860,2024-10-03 19:10:00,Laptop,136,587.0141651001744,9,Credit Card,Canada,5,763.1184146302268,6868.065731672041,1584.9382457704714,635.6547217094593
39861,2024-10-03 19:20:00,Smartphone,3103,689.4693131956813,7,Credit Card,Canada,2,896.3101071543856,6274.170750080699,1447.8855577109298,635.6546073871525
39862,2024-10-03 19:30:00,Tablet,1384,550.3163470797442,9,Crypto,Germany,4,715.4112512036675,6438.701260833007,1485.8541371153087,635.6544930648456
39863,2024-10-03 19:40:00,Smartwatch,3168,274.2205591753857,8,PayPal,Estonia,5,356.4867269280014,2851.8938154240113,658.1293420209258,635.6543787425387
39864,2024-10-03 19:50:00,Tablet,2595,557.1723699842917,4,PayPal,Canada,1,724.3240809795792,2897.296323918317,668.6068439811502,635.6542644202318
39865,2024-10-03 20:00:00,Tablet,163,659.5700153995086,9,Crypto,USA,5,857.4410200193613,7716.969180174252,1780.8390415786744,635.6541500979249
39866,2024-10-03 20:10:00,Headphones,2434,512.6274614336569,4,Transfer,Canada,4,666.415699863754,2665.662799455016,615.1529537203883,635.654035775618
39867,2024-10-03 20:20:00,Smartphone,411,390.6682404393539,7,Crypto,Canada,5,507.8687125711601,3555.0809879981207,820.4033049226437,635.6539214533111
